Dataset,SiteCode,POC,Date,Latitude,Longitude,Elevation,State,ammNO3f_Val,ammSO4f_Val,ECf_Val,OMCf_Val,RCTM_Val,MF_Val,CM_calculated_Val,RCFM_Val,SeaSaltf_Val,SOILf_Val
IMPAER,ACAD1,1,06/11/2019,44.3771,-68.261,157.3333,ME,0.10891,0.37345,0.01465,0.82001,6.51743,1.59787,4.67896,1.83847,0.45626,0.06519
IMPAER,ACAD1,1,06/14/2019,44.3771,-68.261,157.3333,ME,0.31947,0.66384,0.08979,0.91316,7.87829,1.97755,5.69789,2.1804,0.15307,0.04107
IMPAER,ACAD1,1,06/17/2019,44.3771,-68.261,157.3333,ME,0.1177,0.42505,0.10428,1.75396,14.7685,2.80585,12.2444,2.52403,0.03996,0.08308
IMPAER,ACAD1,1,06/20/2019,44.3771,-68.261,157.3333,ME,0.01246,0.1161,0.04517,0.47326,2.39083,0.55975,1.70146,0.68937,0.03784,0.00454
IMPAER,ACAD1,1,06/23/2019,44.3771,-68.261,157.3333,ME,0.03019,0.46372,0.23355,2.95211,9.69872,4.56996,5.82109,3.87763,0.04842,0.14965
IMPAER,ACAD1,1,06/26/2019,44.3771,-68.261,157.3333,ME,0.09337,0.264,0.01032,0.81099,4.41045,1.60596,2.78266,1.62779,0.42017,0.02894
IMPAER,ACAD1,1,06/29/2019,44.3771,-68.261,157.3333,ME,0.20724,1.03542,0.26115,3.32761,13.0215,6.14937,7.90525,5.11627,0.10278,0.18208
IMPAER,ACAD1,1,07/02/2019,44.3771,-68.261,157.3333,ME,0.12986,0.47109,0.12597,2.67871,11.1259,3.73421,7.57004,3.55588,0.10226,0.04799
IMPAER,ACAD1,1,07/05/2019,44.3771,-68.261,157.3333,ME,0.25446,1.01223,0.28207,5.78725,16.4877,9.33763,8.79082,7.69686,0.05368,0.30717
IMPAER,ACAD1,1,07/08/2019,44.3771,-68.261,157.3333,ME,0.04209,0.27968,0.18263,2.10659,6.12522,3.00862,3.3551,2.77012,0.02626,0.13287
IMPAER,ACAD1,1,07/11/2019,44.3771,-68.261,157.3333,ME,0.14051,0.33905,0.11499,1.95286,7.30756,3.80885,4.44168,2.86588,0.17746,0.14102
IMPAER,ACAD1,1,07/14/2019,44.3771,-68.261,157.3333,ME,0.10862,1.05469,0.26011,3.64747,9.0533,5.94271,3.84518,5.20812,0.07859,0.05864
IMPAER,ACAD1,1,07/17/2019,44.3771,-68.261,157.3333,ME,0.31194,1.23916,0.30679,4.17524,10.703,8.22022,3.9396,6.76339,0.05951,0.67075
IMPAER,ACAD1,1,07/20/2019,44.3771,-68.261,157.3333,ME,0.16571,2.1537,0.26538,3.96936,10.7855,7.71766,3.85017,6.93533,0.04048,0.3407
IMPAER,ACAD1,1,07/23/2019,44.3771,-68.261,157.3333,ME,0.05359,0.32203,-999,-999,-999,2.98479,2.34154,-999,0.03055,0.10925
IMPAER,ACAD1,1,07/26/2019,44.3771,-68.261,157.3333,ME,0.11956,0.7233,0.29494,2.74835,8.04676,5.03053,3.91555,4.13121,0.01919,0.22587
IMPAER,ACAD1,1,07/29/2019,44.3771,-68.261,157.3333,ME,0.38868,2.47679,0.34531,4.7441,12.3929,9.94312,3.98245,8.41043,0.1735,0.28206
IMPAER,ACAD1,1,06/02/2020,44.3771,-68.261,157.3333,ME,0.28505,0.55719,0.02761,0.55438,5.54759,1.44976,3.80598,1.74161,0.16373,0.15365
IMPAER,ACAD1,1,06/05/2020,44.3771,-68.261,157.3333,ME,0.85159,1.61065,0.27469,4.08424,13.7015,7.85853,6.11887,7.58266,0.28571,0.47578
IMPAER,ACAD1,1,06/08/2020,44.3771,-68.261,157.3333,ME,0.20827,0.29353,0.06269,0.90614,4.4535,1.7049,2.82987,1.62363,0.0392,0.11379
IMPAER,ACAD1,1,06/11/2020,44.3771,-68.261,157.3333,ME,0.10343,0.96634,0.05851,1.04009,5.73042,2.73579,2.88978,2.84064,0.59663,0.07564
IMPAER,ACAD1,1,06/14/2020,44.3771,-68.261,157.3333,ME,0.13797,0.35746,0.05206,1.03599,4.81026,1.78722,2.86257,1.94769,0.29203,0.07218
IMPAER,ACAD1,1,06/17/2020,44.3771,-68.261,157.3333,ME,0.06622,0.48623,0.09374,1.35625,5.6437,2.56308,3.4479,2.1958,0.025,0.16837
IMPAER,ACAD1,1,06/20/2020,44.3771,-68.261,157.3333,ME,0.35337,0.9093,0.18715,3.54215,10.5354,5.32776,5.0941,5.44129,0.18747,0.26185
IMPAER,ACAD1,1,06/23/2020,44.3771,-68.261,157.3333,ME,0.08095,0.52554,0.07752,0.62555,3.25431,1.38491,1.80902,1.44529,0.07265,0.06308
IMPAER,ACAD1,1,06/26/2020,44.3771,-68.261,157.3333,ME,0.35957,1.17721,0.1999,2.81583,9.47181,5.39321,4.62219,4.84962,0.06556,0.23156
IMPAER,ACAD1,1,06/29/2020,44.3771,-68.261,157.3333,ME,0.08216,0.58648,0.10957,0.97162,3.00211,2.14491,1.17262,1.82949,0.03976,0.0399
IMPAER,ACAD1,1,07/02/2020,44.3771,-68.261,157.3333,ME,0.21688,0.90273,0.20186,1.56697,5.42328,3.23187,2.2002,3.22308,0.04516,0.28948
IMPAER,ACAD1,1,07/05/2020,44.3771,-68.261,157.3333,ME,0.10688,0.46347,0.05284,0.39998,2.35386,1.0908,1.1303,1.22356,0.19249,0.0079
IMPAER,ACAD1,1,07/08/2020,44.3771,-68.261,157.3333,ME,0.46608,0.67402,0.04867,0.89701,5.40394,1.60746,2.59341,2.81053,0.69044,0.0343
IMPAER,ACAD1,1,07/11/2020,44.3771,-68.261,157.3333,ME,0.16445,0.24802,0.03361,0.37858,2.3391,0.60091,1.31848,1.02062,0.05263,0.14333
IMPAER,ACAD1,1,07/14/2020,44.3771,-68.261,157.3333,ME,0.35118,0.4742,0.07338,1.97365,5.26118,2.90003,2.23389,3.02729,0.10863,0.04626
IMPAER,ACAD1,1,07/17/2020,44.3771,-68.261,157.3333,ME,0.19973,0.4253,0.00955,0.22595,1.85892,1.30493,0.82247,1.03645,0.17221,0.00371
IMPAER,ACAD1,1,07/20/2020,44.3771,-68.261,157.3333,ME,0.81848,2.14292,0.28328,3.93151,12.1233,8.45416,4.16926,7.95405,0.2572,0.52066
IMPAER,ACAD1,1,07/23/2020,44.3771,-68.261,157.3333,ME,0.11503,1.16264,0.22483,3.06304,7.03114,4.98852,2.32384,4.7073,0.04716,0.09459
IMPAER,ACAD1,1,07/26/2020,44.3771,-68.261,157.3333,ME,0.09583,0.86156,0.22467,3.58166,8.77045,5.42516,3.77208,4.99837,0.02673,0.20791
IMPAER,ACAD1,1,07/29/2020,44.3771,-68.261,157.3333,ME,0.05178,0.41438,0.17022,2.46463,6.41173,3.22924,3.15485,3.25688,0.02659,0.12928
IMPAER,ACAD1,1,06/03/2021,44.3771,-68.261,157.3333,ME,0.39613,0.89849,0.14004,1.29393,5.60815,3.47687,2.59407,3.01408,0.1354,0.15009
IMPAER,ACAD1,1,06/06/2021,44.3771,-68.261,157.3333,ME,0.19765,2.09748,0.29399,3.00289,9.93838,6.94966,3.8701,6.06828,0.03373,0.44254
IMPAER,ACAD1,1,06/09/2021,44.3771,-68.261,157.3333,ME,0.07014,0.61072,0.12772,2.54972,9.34696,4.20407,5.50349,3.84347,0.07749,0.40769
IMPAER,ACAD1,1,06/12/2021,44.3771,-68.261,157.3333,ME,0.37246,0.61233,0.05968,1.10455,8.76733,3.43758,5.44137,3.32596,1.03001,0.14694
IMPAER,ACAD1,1,06/15/2021,44.3771,-68.261,157.3333,ME,0.07665,0.4191,0.07365,0.66751,2.78767,1.2838,1.42928,1.35839,0.06644,0.05503
IMPAER,ACAD1,1,06/18/2021,44.3771,-68.261,157.3333,ME,0.31024,0.53591,0.14495,1.5379,6.77539,4.10074,3.80169,2.9737,0.10112,0.34358
IMPAER,ACAD1,1,06/21/2021,44.3771,-68.261,157.3333,ME,0.33039,1.39385,0.17913,2.16191,7.46821,5.84408,2.67555,4.79266,0.09697,0.63041
IMPAER,ACAD1,1,06/24/2021,44.3771,-68.261,157.3333,ME,0.10973,0.47954,0.08349,1.28993,4.32536,2.49378,2.22085,2.10451,0.03737,0.10445
IMPAER,ACAD1,1,06/27/2021,44.3771,-68.261,157.3333,ME,0.74255,2.25547,0.05075,1.59761,13.3318,7.55192,5.33307,7.99871,1.05802,2.29431
IMPAER,ACAD1,1,06/30/2021,44.3771,-68.261,157.3333,ME,0.13549,1.07093,0.18436,2.77621,9.05794,5.28232,4.3807,4.67724,0.27016,0.24009
IMPAER,ACAD1,1,07/03/2021,44.3771,-68.261,157.3333,ME,0.02519,0.24284,-0.01105,1.0445,2.47728,0.86692,1.07317,1.40411,0.09326,0.00936
IMPAER,ACAD1,1,07/06/2021,44.3771,-68.261,157.3333,ME,0.44738,1.64885,0.27533,3.63971,8.83526,7.75065,2.51872,6.31654,0.14816,0.15712
IMPAER,ACAD1,1,07/09/2021,44.3771,-68.261,157.3333,ME,0.03827,0.56672,0.06491,1.09906,2.45204,2.3011,0.40794,2.0441,0.08213,0.193
IMPAER,ACAD1,1,07/12/2021,44.3771,-68.261,157.3333,ME,0.15357,0.5572,0.30628,4.21335,8.05772,6.19899,2.65629,5.40143,0.06376,0.10727
IMPAER,ACAD1,1,07/15/2021,44.3771,-68.261,157.3333,ME,0.05773,0.79139,0.17184,0.94099,3.04925,2.53354,0.95411,2.09514,0.02425,0.10895
IMPAER,ACAD1,1,07/18/2021,44.3771,-68.261,157.3333,ME,0.05271,0.36055,0.3319,3.28223,5.63092,4.85857,1.54041,4.09051,0.01732,0.0458
IMPAER,ACAD1,1,07/21/2021,44.3771,-68.261,157.3333,ME,0.22732,1.18408,0.72816,10.213,15.2407,15.43159,2.73436,12.5064,0.04016,0.11368
IMPAER,ACAD1,1,07/24/2021,44.3771,-68.261,157.3333,ME,0.06275,0.22543,0.11541,2.02088,4.46283,2.97336,1.96055,2.50228,0.02657,0.05125
IMPAER,ACAD1,1,07/27/2021,44.3771,-68.261,157.3333,ME,0.0951,1.22889,0.7796,14.6359,26.228,15.68308,9.33657,16.8914,0.02439,0.12755
IMPAER,ACAD1,1,07/30/2021,44.3771,-68.261,157.3333,ME,0.05259,0.40553,0.15511,1.5417,4.50997,2.81258,2.17376,2.33621,0.137,0.04427
IMPAER,ACAD1,1,06/01/2022,44.3771,-68.261,157.3333,ME,0.14297,0.23331,0.02033,0.67658,4.87905,1.51811,3.45804,1.42101,0.25785,0.08996
IMPAER,ACAD1,1,06/04/2022,44.3771,-68.261,157.3333,ME,0.24785,0.51866,0.07737,1.09355,3.77325,2.72895,1.62992,2.14333,0.10769,0.0982
IMPAER,ACAD1,1,06/07/2022,44.3771,-68.261,157.3333,ME,0.30423,0.56904,0.09025,1.57003,7.31581,3.31948,4.43745,2.87836,0.16229,0.18252
IMPAER,ACAD1,1,06/10/2022,44.3771,-68.261,157.3333,ME,0.12859,0.30344,0.10462,1.38688,6.35324,2.32474,4.25807,2.09517,0.08545,0.0862
IMPAER,ACAD1,1,06/13/2022,44.3771,-68.261,157.3333,ME,0.11036,0.51223,0.09539,0.97288,3.23864,2.21402,1.39654,1.8421,0.10355,0.0477
IMPAER,ACAD1,1,06/16/2022,44.3771,-68.261,157.3333,ME,0.13744,0.38875,0.03516,1.57538,8.53877,3.12256,6.03078,2.50799,0.26323,0.10803
IMPAER,ACAD1,1,06/19/2022,44.3771,-68.261,157.3333,ME,0.00938,0.0292,0.03204,0.29534,1.13808,0.34494,0.76296,0.37512,0.0086,0.00055
IMPAER,ACAD1,1,06/22/2022,44.3771,-68.261,157.3333,ME,0.08622,0.39963,0.04811,0.837,2.77843,1.45212,1.32716,1.45127,0.06118,0.01913
IMPAER,ACAD1,1,06/25/2022,44.3771,-68.261,157.3333,ME,0.18567,0.6769,0.23739,3.78884,8.38557,5.90133,3.20693,5.17864,0.07085,0.219
IMPAER,ACAD1,1,06/28/2022,44.3771,-68.261,157.3333,ME,0.0821,0.44604,0.10654,1.63498,5.97336,2.75811,3.57736,2.396,0.03067,0.09568
IMPAER,ACAD1,1,07/01/2022,44.3771,-68.261,157.3333,ME,0.62735,1.49145,0.28669,4.00495,11.5761,7.86878,4.6567,6.91942,0.25166,0.25732
IMPAER,ACAD1,1,07/04/2022,44.3771,-68.261,157.3333,ME,0.06348,0.24646,0.12872,1.49492,3.66823,2.11242,1.61458,2.05365,0.03082,0.08925
IMPAER,ACAD1,1,07/07/2022,44.3771,-68.261,157.3333,ME,0.07384,0.21417,0.1164,1.59599,4.24986,2.95282,2.06262,2.18724,0.08368,0.10315
IMPAER,ACAD1,1,07/10/2022,44.3771,-68.261,157.3333,ME,0.03866,0.24013,0.08906,1.19684,3.07219,1.89682,1.37118,1.70101,0.02959,0.10672
IMPAER,ACAD1,1,07/13/2022,44.3771,-68.261,157.3333,ME,0.08341,0.45365,0.11839,2.26537,5.32238,3.73692,2.21479,3.10759,0.07166,0.11511
IMPAER,ACAD1,1,07/16/2022,44.3771,-68.261,157.3333,ME,0.15542,0.36109,0.14925,2.64182,6.45839,4.30903,2.88215,3.57624,0.07862,0.19005
IMPAER,ACAD1,1,07/19/2022,44.3771,-68.261,157.3333,ME,0.06042,0.69835,0.21236,3.85492,7.43691,5.57729,2.38485,5.05206,0.05346,0.17254
IMPAER,ACAD1,1,07/22/2022,44.3771,-68.261,157.3333,ME,0.19927,1.21327,0.16477,3.1718,8.31075,7.03675,2.8848,5.42595,0.10442,0.57242
IMPAER,ACAD1,1,07/25/2022,44.3771,-68.261,157.3333,ME,0.51981,1.73529,0.13738,3.50854,10.6755,8.00181,3.66254,7.01294,0.57562,0.5363
IMPAER,ACAD1,1,07/28/2022,44.3771,-68.261,157.3333,ME,0.19431,0.83685,0.2142,2.277,6.13983,4.35287,2.39343,3.7464,0.06039,0.16364
IMPAER,ACAD1,1,07/31/2022,44.3771,-68.261,157.3333,ME,0.03927,0.32961,0.07469,1.39649,3.4645,2.38336,1.52764,1.93686,0.03553,0.06126
IMPAER,ACAD1,1,06/02/2023,44.3771,-68.261,157.3333,ME,0.44043,1.08467,0.24746,5.76925,23.4251,9.68241,14.8552,8.56984,0.56599,0.46203
IMPAER,ACAD1,1,06/05/2023,44.3771,-68.261,157.3333,ME,0.0008,0.06031,0.05155,0.32283,1.88294,0.39187,1.42639,0.45655,0.01906,0.002
IMPAER,ACAD1,1,06/08/2023,44.3771,-68.261,157.3333,ME,0.12034,0.30434,0.17374,2.12983,9.69151,3.18297,6.89354,2.79797,0.03676,0.03295
IMPAER,ACAD1,1,06/11/2023,44.3771,-68.261,157.3333,ME,0.0908,0.63994,0.23689,3.77181,24.9074,5.63566,20.0654,4.84202,0.0353,0.06729
IMPAER,ACAD1,1,06/14/2023,44.3771,-68.261,157.3333,ME,0.08044,0.71624,0.17374,2.16297,13.5736,4.21306,10.3876,3.186,0.03314,0.01947
IMPAER,ACAD1,1,06/17/2023,44.3771,-68.261,157.3333,ME,0.08996,0.39945,0.11221,1.07914,10.7783,2.23472,9.04389,1.7344,0.03658,0.01707
IMPAER,ACAD1,1,06/20/2023,44.3771,-68.261,157.3333,ME,0.06695,0.12112,0.04953,1.01542,4.18486,1.50665,2.88583,1.29903,0.02093,0.02507
IMPAER,ACAD1,1,06/23/2023,44.3771,-68.261,157.3333,ME,0.08251,0.24743,0.04128,0.52056,2.79243,1.12179,1.8203,0.97213,0.05031,0.03004
IMPAER,ACAD1,1,06/26/2023,44.3771,-68.261,157.3333,ME,0.09052,0.21564,0.03269,0.57703,2.7053,1.07088,1.65717,1.04813,0.12685,0.00541
IMPAER,ACAD1,1,06/29/2023,44.3771,-68.261,157.3333,ME,0.07772,0.67279,0.10441,0.91888,3.27088,2.83512,1.41581,1.85507,0.03299,0.04828
IMPAER,ACAD1,1,07/02/2023,44.3771,-68.261,157.3333,ME,0.06266,0.72423,0.14758,2.31851,4.47092,4.54668,1.16149,3.30943,0.02956,0.0269
IMPAER,ACAD1,1,07/05/2023,44.3771,-68.261,157.3333,ME,0.11067,0.58286,0.16138,3.58436,7.90911,6.0306,3.32497,4.58414,0.0509,0.09398
IMPAER,ACAD1,1,07/08/2023,44.3771,-68.261,157.3333,ME,0.05116,0.54766,0.05499,0.70837,2.39735,1.71125,0.99274,1.40461,0.01624,0.02619
IMPAER,ACAD1,1,07/11/2023,44.3771,-68.261,157.3333,ME,0.04767,0.49042,0.12756,0.8397,3.20291,1.96979,1.66949,1.53342,0.00999,0.01809
IMPAER,ACAD1,1,07/14/2023,44.3771,-68.261,157.3333,ME,0.2091,1.91474,0.16975,2.04183,6.05964,6.30373,1.44974,4.6099,0.17066,0.10383
IMPAER,ACAD1,1,07/17/2023,44.3771,-68.261,157.3333,ME,0.07557,0.51011,0.06015,1.21948,3.82145,2.56498,1.87312,1.94833,0.02137,0.06167
IMPAER,ACAD1,1,07/20/2023,44.3771,-68.261,157.3333,ME,0.06365,0.68071,0.19169,3.26263,7.67329,5.27236,3.29096,4.38233,0.02916,0.15449
IMPAER,ACAD1,1,07/23/2023,44.3771,-68.261,157.3333,ME,0.06476,0.49973,0.10853,2.23736,5.01275,3.50386,2.01377,2.99898,0.03514,0.05346
IMPAER,ACAD1,1,07/26/2023,44.3771,-68.261,157.3333,ME,0.19035,1.21458,0.3076,5.09321,10.7494,8.90174,3.68126,7.06816,0.10688,0.15554
IMPAER,ACAD1,1,07/29/2023,44.3771,-68.261,157.3333,ME,0.07975,0.66375,0.21678,3.87556,8.00437,6.01939,2.97884,5.02553,0.05101,0.13868
IMPAER,BRIG1,1,06/02/2012,39.465,-74.4492,5,NJ,0.18008,2.91514,0.2393,2.14686,14.3403,5.7082,8.351,5.98929,0.33336,0.17455
IMPAER,BRIG1,1,06/05/2012,39.465,-74.4492,5,NJ,0.246,0.484,0.0916,0.66672,10.5389,2.0376,8.8366,1.70229,0.08568,0.12829
IMPAER,BRIG1,1,06/08/2012,39.465,-74.4492,5,NJ,0.35294,1.5015,0.3653,3.50532,15.0347,7.1295,8.8597,6.17502,0.09738,0.35257
IMPAER,BRIG1,1,06/11/2012,39.465,-74.4492,5,NJ,0.62784,2.73405,0.2179,1.98108,19.5845,7.8124,12.961,6.62351,0.7515,0.31114
IMPAER,BRIG1,1,06/14/2012,39.465,-74.4492,5,NJ,0.34353,1.58881,0.1128,1.47348,12.1404,4.0088,7.9932,4.14724,0.48078,0.14784
IMPAER,BRIG1,1,06/17/2012,39.465,-74.4492,5,NJ,0.50955,2.08505,0.0774,1.26468,16.0677,4.824,11.5421,4.52557,0.3312,0.25769
IMPAER,BRIG1,1,06/20/2012,39.465,-74.4492,5,NJ,0.52722,5.96283,0.5877,5.27346,-999,16.0733,-999,12.9014,0.0702,0.48003
IMPAER,BRIG1,1,06/23/2012,39.465,-74.4492,5,NJ,0.24162,3.15466,0.4531,3.96198,17.8945,8.5031,9.7333,8.16122,0.10242,0.24744
IMPAER,BRIG1,1,06/26/2012,39.465,-74.4492,5,NJ,0.07676,0.55385,0.152,1.3644,11.2706,2.5443,8.8423,2.42831,0.08928,0.19202
IMPAER,BRIG1,1,06/29/2012,39.465,-74.4492,5,NJ,0.41422,6.11586,0.602,6.47244,30.6097,17.4607,16.1102,14.4995,0.1386,0.75633
IMPAER,BRIG1,1,07/02/2012,39.465,-74.4492,5,NJ,0.28238,3.01551,0.4095,4.9509,24.0571,10.7768,14.8879,9.16924,0.10818,0.40277
IMPAER,BRIG1,1,07/05/2012,39.465,-74.4492,5,NJ,0.39255,5.84678,0.5736,5.04774,20.6971,15.6204,7.966,12.7311,0.03024,0.84018
IMPAER,BRIG1,1,07/08/2012,39.465,-74.4492,5,NJ,0.46195,5.43661,0.4915,5.22468,18.567,14.4274,5.866,12.701,0.0765,1.00972
IMPAER,BRIG1,1,07/11/2012,39.465,-74.4492,5,NJ,0.37062,0.90956,0.0894,1.74942,14.1293,4.3998,10.2598,3.86949,0.45054,0.29995
IMPAER,BRIG1,1,07/14/2012,39.465,-74.4492,5,NJ,0.24574,2.47761,0.3837,2.84436,11.1339,7.8372,4.7678,6.36611,0.0972,0.31749
IMPAER,BRIG1,1,07/17/2012,39.465,-74.4492,5,NJ,0.49575,10.2704,0.4848,3.90528,22.391,20.2528,6.5239,15.8671,0.09954,0.61126
IMPAER,BRIG1,1,07/20/2012,39.465,-74.4492,5,NJ,0.30921,2.0482,0.1074,1.8243,13.0663,5.6564,7.6719,5.39438,0.98658,0.11869
IMPAER,BRIG1,1,07/23/2012,39.465,-74.4492,5,NJ,0.3394,3.40175,0.1823,1.71144,11.0815,7.243,5.0296,6.05185,0.20628,0.21069
IMPAER,BRIG1,1,07/26/2012,39.465,-74.4492,5,NJ,0.72008,3.13005,0.2487,3.27708,17.6806,9.0856,9.5951,8.08552,0.29718,0.41243
IMPAER,BRIG1,1,07/29/2012,39.465,-74.4492,5,NJ,0.2629,2.23809,0.1557,1.38618,8.92406,4.613,4.6218,4.30226,0.13662,0.12277
IMPAER,BRIG1,1,06/03/2013,39.465,-74.4492,5,NJ,0.43473,1.69469,0.1237,1.6038,10.3977,5.429,5.4853,4.91242,0.92412,0.13138
IMPAER,BRIG1,1,06/06/2013,39.465,-74.4492,5,NJ,0.665,1.39122,0.1549,1.07244,10.3456,4.252,6.3899,3.95572,0.49068,0.18148
IMPAER,BRIG1,1,06/09/2013,39.465,-74.4492,5,NJ,0.8069,4.23816,0.4839,2.39544,13.5402,8.7369,5.3185,8.22171,0.1215,0.17581
IMPAER,BRIG1,1,06/12/2013,39.465,-74.4492,5,NJ,0.21633,3.32599,0.2704,1.6533,10.6088,6.716,4.8422,5.76656,0.08982,0.21072
IMPAER,BRIG1,1,06/15/2013,39.465,-74.4492,5,NJ,0.2829,1.28893,0.3233,4.41666,12.3844,8.2279,5.7053,6.67909,0.10278,0.26453
IMPAER,BRIG1,1,06/18/2013,39.465,-74.4492,5,NJ,0.65158,3.37067,0.3017,2.9142,13.3665,10.7824,5.3821,7.98444,0.46746,0.27882
IMPAER,BRIG1,1,06/21/2013,39.465,-74.4492,5,NJ,0.24149,0.98189,0.1822,3.15378,13.0842,6.5997,8.1536,4.93059,0.17064,0.2006
IMPAER,BRIG1,1,06/24/2013,39.465,-74.4492,5,NJ,0.39938,3.05401,0.2058,3.21516,15.7797,11.1934,7.4887,8.29103,0.25542,1.16125
IMPAER,BRIG1,1,06/27/2013,39.465,-74.4492,5,NJ,0.55289,3.1625,0.2393,2.56356,13.8241,9.3683,5.9991,7.825,0.50418,0.80257
IMPAER,BRIG1,1,06/30/2013,39.465,-74.4492,5,NJ,0.7175,2.26531,0.0805,1.07262,15.368,7.0303,8.9295,6.4385,1.69254,0.61003
IMPAER,BRIG1,1,07/03/2013,39.465,-74.4492,5,NJ,0.46014,1.76715,0.0119,0.3384,12.0267,5.5469,6.7249,5.3018,1.24902,1.47518
IMPAER,BRIG1,1,07/06/2013,39.465,-74.4492,5,NJ,0.67157,1.83576,0.2086,1.88244,13.3272,6.3758,7.6401,5.68713,0.7434,0.34535
IMPAER,BRIG1,1,07/09/2013,39.465,-74.4492,5,NJ,0.74394,3.1449,0.3152,3.11382,14.6121,10.367,6.6579,7.95422,0.39942,0.23694
IMPAER,BRIG1,1,07/12/2013,39.465,-74.4492,5,NJ,0.79658,2.98691,0.1874,1.5651,11.822,9.2506,5.5664,6.25564,0.58248,0.13718
IMPAER,BRIG1,1,07/15/2013,39.465,-74.4492,5,NJ,0.37745,2.26971,0.122,2.28888,14.1133,8.0553,7.3569,6.75644,0.1899,1.5085
IMPAER,BRIG1,1,07/18/2013,39.465,-74.4492,5,NJ,0.30676,8.3358,0.7024,4.90122,20.909,20.9071,6.0864,14.8226,0.05058,0.52581
IMPAER,BRIG1,1,07/21/2013,39.465,-74.4492,5,NJ,0.33463,3.61309,0.1501,2.3184,11.6644,8.322,4.6934,6.97098,0.33894,0.21583
IMPAER,BRIG1,1,07/24/2013,39.465,-74.4492,5,NJ,0.17273,5.55651,0.4237,2.56698,13.8119,10.7684,4.7715,9.04044,0.06372,0.2568
IMPAER,BRIG1,1,07/27/2013,39.465,-74.4492,5,NJ,0.36817,2.36473,0.3667,1.73412,9.47874,6.1044,4.3795,5.09924,0.0954,0.17012
IMPAER,BRIG1,1,07/30/2013,39.465,-74.4492,5,NJ,0.18911,3.07189,0.4048,2.4363,11.9988,8.5791,5.5482,6.45059,0.10368,0.24481
IMPAER,BRIG1,1,06/01/2014,39.465,-74.4492,5,NJ,0.48607,1.28783,0.121,1.80756,29.9334,4.3657,25.5891,4.34428,0.24858,0.39324
IMPAER,BRIG1,1,06/04/2014,39.465,-74.4492,5,NJ,1.35024,3.99204,0.3841,4.64742,31.4302,11.4184,20.3309,11.0993,0.15768,0.56783
IMPAER,BRIG1,1,06/07/2014,39.465,-74.4492,5,NJ,0.26638,0.76945,0.3262,2.9502,18.5021,4.8589,13.8088,4.69325,0.0909,0.29012
IMPAER,BRIG1,1,06/10/2014,39.465,-74.4492,5,NJ,0.71053,2.59834,0.071,1.63854,20.0533,6.3896,13.8048,6.24848,1.05966,0.17041
IMPAER,BRIG1,1,06/13/2014,39.465,-74.4492,5,NJ,0.50104,2.76829,0.1719,1.89252,11.4304,6.3539,5.2006,6.22983,0.41922,0.47687
IMPAER,BRIG1,1,06/16/2014,39.465,-74.4492,5,NJ,0.34946,2.44489,0.2141,3.49956,13.5832,8.7491,6.7226,6.86056,0.08874,0.26381
IMPAER,BRIG1,1,06/19/2014,39.465,-74.4492,5,NJ,0.39164,2.8611,0.2239,3.1986,14.4775,8.3894,6.5699,7.90764,0.12204,1.11036
IMPAER,BRIG1,1,06/22/2014,39.465,-74.4492,5,NJ,0.27774,1.42161,0.1685,2.28942,10.9825,4.7037,6.357,4.62554,0.1134,0.35487
IMPAER,BRIG1,1,06/25/2014,39.465,-74.4492,5,NJ,0.51677,2.14541,0.0784,1.76472,12.0025,4.9208,6.5525,5.45001,0.6138,0.33091
IMPAER,BRIG1,1,06/28/2014,39.465,-74.4492,5,NJ,0.15764,0.49088,0.1855,2.65896,9.51404,4.1451,5.6645,3.84954,0.10998,0.24658
IMPAER,BRIG1,1,07/01/2014,39.465,-74.4492,5,NJ,0.45705,1.34118,0.1023,1.72152,15.2799,4.403,10.8901,4.38978,0.63144,0.1363
IMPAER,BRIG1,1,07/04/2014,39.465,-74.4492,5,NJ,0.20176,1.66705,0.1186,2.74536,13.6194,6.7763,7.193,6.4264,0.25938,1.43426
IMPAER,BRIG1,1,07/07/2014,39.465,-74.4492,5,NJ,0.7086,2.69431,0.2263,5.21442,24.9171,12.2523,14.9914,9.92573,0.74304,0.33906
IMPAER,BRIG1,1,07/10/2014,39.465,-74.4492,5,NJ,0.58566,2.28415,0.2124,2.68056,12.2141,7.2019,5.7462,6.46792,0.40302,0.30213
IMPAER,BRIG1,1,07/13/2014,39.465,-74.4492,5,NJ,0.55276,3.24143,0.0973,1.79622,11.9132,6.9436,5.5771,6.33609,0.396,0.25238
IMPAER,BRIG1,1,07/16/2014,39.465,-74.4492,5,NJ,0.46143,2.01726,0.31,3.75516,16.1838,7.5419,8.9522,7.23163,0.29646,0.39132
IMPAER,BRIG1,1,07/19/2014,39.465,-74.4492,5,NJ,0.29967,1.49655,0.3538,3.1392,12.5863,5.844,6.9389,5.64744,0.21582,0.1424
IMPAER,BRIG1,1,07/22/2014,39.465,-74.4492,5,NJ,0.27477,1.61191,0.264,3.13506,13.1093,5.8143,7.499,5.61025,0.17712,0.14739
IMPAER,BRIG1,1,07/25/2014,39.465,-74.4492,5,NJ,0.31012,0.79283,0.1997,2.87676,13.9148,5.3311,9.3397,4.57509,0.1458,0.24989
