Dataset,SiteCode,POC,Date,Latitude,Longitude,Elevation,State,ammNO3f_Val,ammSO4f_Val,ECf_Val,OMCf_Val,OCf_Val,TCf_Val,FEf_Val,PBf_Val,MT_Val,RCTM_Val,MF_Val,CM_calculated_Val,RCFM_Val,NO3f_Val,N2f_Val,Kf_Val,SeaSaltf_Val,SOILf_Val,SO4f_Val
IMPAER,QUCI1,1,06/04/2022,39.9428,-81.3378,366.3333,OH,0.19327,0.69729,0.25944,2.15978,1.19988,1.45932,0.03838,0.00211,8.72017,8.43254,4.58537,4.1348,4.29774,0.14982,0.00088,0.03549,0.03242,0.95554,0.50712
IMPAER,QUCI1,1,06/07/2022,39.9428,-81.3378,366.3333,OH,0.21543,1.7944,0.16667,2.26283,1.25713,1.42379,0.0196,0.0004,7.15676,6.53805,5.34063,1.81613,4.72192,0.167,0.00125,0.02504,0.0338,0.24878,1.30502
IMPAER,QUCI1,1,06/10/2022,39.9428,-81.3378,366.3333,OH,0.21093,0.73516,0.18301,2.40782,1.33768,1.5207,0.0205,0.00089,6.18674,5.91459,4.0103,2.17644,3.73815,0.16351,0.00134,0.02012,0.02614,0.17509,0.53466
IMPAER,QUCI1,1,06/13/2022,39.9428,-81.3378,366.3333,OH,0.28273,2.74812,0.3472,5.02771,2.79317,3.14037,0.02632,0.00192,12.87144,11.3369,10.62075,2.25069,9.08619,0.21917,0.00272,0.0389,0.02869,0.65175,1.99863
IMPAER,QUCI1,1,06/16/2022,39.9428,-81.3378,366.3333,OH,0.57675,2.18596,0.24583,2.98942,1.66078,1.9066,0.65018,0.0023,28.36506,26.9392,17.7254,10.6397,16.2995,0.44709,0.00073,0.27714,0.07011,10.2315,1.58979
IMPAER,QUCI1,1,06/19/2022,39.9428,-81.3378,366.3333,OH,0.09888,0.47189,0.2432,1.92465,1.06925,1.31246,0.01958,0.00046,4.58223,4.6301,2.91869,1.66354,2.96656,0.07665,0.00095,0.02541,0.02088,0.20705,0.34319
IMPAER,QUCI1,1,06/22/2022,39.9428,-81.3378,366.3333,OH,0.30606,2.10026,-999,-999,-999,-999,0.05982,0.00222,15.56456,-999,10.00022,5.56434,-999,0.23726,0.00518,0.10936,0.03033,1.08669,1.52746
IMPAER,QUCI1,1,06/25/2022,39.9428,-81.3378,366.3333,OH,0.12605,1.1201,0.3726,3.15479,1.75266,2.12526,0.02656,0.00148,8.85038,7.89682,6.33296,2.51742,5.3794,0.09771,-0.00122,0.03702,0.02248,0.58338,0.81462
IMPAER,QUCI1,1,06/28/2022,39.9428,-81.3378,366.3333,OH,0.17641,0.69524,0.19348,2.10022,1.16678,1.36026,0.01853,0.00068,6.90933,6.51468,3.85214,3.05719,3.45749,0.13675,0.00063,0.02976,0.02007,0.27207,0.50563
IMPAER,QUCI1,1,07/01/2022,39.9428,-81.3378,366.3333,OH,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
IMPAER,QUCI1,1,07/04/2022,39.9428,-81.3378,366.3333,OH,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
IMPAER,QUCI1,1,07/07/2022,39.9428,-81.3378,366.3333,OH,0.39385,2.02881,-999,-999,-999,-999,0.02347,0.00153,8.54294,-999,6.17315,2.36979,-999,0.30531,0.00305,0.04481,0.03409,0.16811,1.4755
IMPAER,QUCI1,1,07/10/2022,39.9428,-81.3378,366.3333,OH,0.13874,1.31718,-999,-999,-999,-999,0.01682,0.00143,8.01663,-999,5.97829,2.03834,-999,0.10755,0.00087,0.05961,0.02137,0.18812,0.95795
IMPAER,QUCI1,1,07/13/2022,39.9428,-81.3378,366.3333,OH,0.18459,0.94002,0.2138,2.32499,1.29166,1.50546,0.01743,0.00079,-999,-999,4.55599,-999,3.88421,0.14309,0.00064,0.02202,0.02786,0.19296,0.68365
IMPAER,QUCI1,1,07/16/2022,39.9428,-81.3378,366.3333,OH,0.29972,2.13052,0.54912,3.36915,1.87176,2.42088,0.01557,0.00393,-999,-999,7.37668,-999,6.66849,0.23234,-0.00114,0.03714,0.02929,0.2907,1.54947
IMPAER,QUCI1,1,07/19/2022,39.9428,-81.3378,366.3333,OH,0.18566,2.61755,0.2914,2.49714,1.3873,1.67869,0.01634,0.00158,-999,-999,6.6484,-999,6.25881,0.14392,0.0042,0.0292,0.01685,0.65022,1.90367
IMPAER,QUCI1,1,07/22/2022,39.9428,-81.3378,366.3333,OH,0.23419,1.47626,0.6423,6.87636,3.82019,4.46249,0.03432,0.00119,-999,-999,10.34288,-999,9.95351,0.18154,0.00785,0.05982,0.0245,0.69992,1.07364
IMPAER,QUCI1,1,07/25/2022,39.9428,-81.3378,366.3333,OH,0.16352,1.58833,0.22592,2.96289,1.64606,1.87197,0.04424,0.00069,-999,-999,6.1929,-999,5.66609,0.12676,-0.00116,0.03916,0.02765,0.69778,1.15515
IMPAER,QUCI1,1,07/28/2022,39.9428,-81.3378,366.3333,OH,0.12886,1.96875,0.27011,2.35555,1.30864,1.57875,0.02174,0.00005,-999,-999,5.55804,-999,5.11995,0.09989,0.00105,0.02933,0.02011,0.37659,1.43182
IMPAER,QUCI1,1,07/31/2022,39.9428,-81.3378,366.3333,OH,0.11433,1.11386,0.44294,2.07149,1.15084,1.59378,0.01131,0.00169,-999,-999,4.4625,-999,3.87592,0.08863,0.0018,0.02749,0.01795,0.11535,0.81008
IMPAER,QUCI1,1,08/03/2022,39.9428,-81.3378,366.3333,OH,0.18459,2.31209,0.39326,2.76304,1.53503,1.92829,0.0461,0.00161,10.24634,9.08018,7.8913,2.35504,6.72514,0.14309,0.00056,0.04383,0.03449,1.03768,1.68152
IMPAER,QUCI1,1,08/06/2022,39.9428,-81.3378,366.3333,OH,0.08589,1.52769,0.16578,1.48716,0.82619,0.99197,0.0165,0.00057,6.44967,5.71397,4.35212,2.09755,3.61642,0.06658,-0.00163,0.02434,0.02097,0.32893,1.11105
IMPAER,QUCI1,1,08/09/2022,39.9428,-81.3378,366.3333,OH,0.14353,1.53875,0.23443,1.91552,1.06417,1.29861,0.03523,0.00066,8.19116,7.30895,5.46367,2.72749,4.58146,0.11126,-0.00169,0.03487,0.02396,0.72527,1.11909
IMPAER,QUCI1,1,08/12/2022,39.9428,-81.3378,366.3333,OH,0.11015,0.35421,0.22075,1.50543,0.83635,1.0571,0.01684,0.00364,5.2716,4.78325,2.84803,2.42357,2.35968,0.08539,0.00065,0.02552,0.01507,0.15407,0.25761
IMPAER,QUCI1,1,08/15/2022,39.9428,-81.3378,366.3333,OH,0.21144,2.58578,0.52158,1.98277,1.10155,1.62312,0.02131,0.00175,8.67769,7.60086,6.58721,2.09048,5.51038,0.16391,0.0019,0.02528,0.0214,0.1874,1.88057
IMPAER,QUCI1,1,08/18/2022,39.9428,-81.3378,366.3333,OH,0.29298,0.89618,0.34093,2.30706,1.2817,1.62262,0.02362,0.00233,6.53909,5.42886,5.14395,1.39514,4.03372,0.22712,0.01079,0.0294,0.0184,0.17816,0.65177
IMPAER,QUCI1,1,08/21/2022,39.9428,-81.3378,366.3333,OH,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
IMPAER,QUCI1,1,08/24/2022,39.9428,-81.3378,366.3333,OH,0.11258,0.96326,0.29482,2.65702,1.47612,1.77094,0.01718,0.00145,6.27944,5.89419,4.56389,1.71555,4.17864,0.08727,0.00116,0.02506,0.02785,0.12312,0.70055
IMPAER,QUCI1,1,08/27/2022,39.9428,-81.3378,366.3333,OH,0.29955,1.90204,0.4264,2.61916,1.45509,1.88148,0.01637,0.00115,7.26526,7.07347,5.58049,1.68477,5.3887,0.23221,0.00226,0.03262,0.0275,0.11405,1.3833
IMPAER,QUCI1,1,08/30/2022,39.9428,-81.3378,366.3333,OH,0.13327,1.03994,0.20875,2.05351,1.14083,1.34958,0.03989,0.0011,7.31255,6.55069,4.94723,2.36532,4.18537,0.10331,0.00128,0.04062,0.02428,0.72562,0.75632
IMPAER,QUCI1,1,06/02/2023,39.9428,-81.3378,366.3333,OH,0.25991,1.26156,0.66448,5.16478,2.86931,3.53379,0.06712,0.00164,22.1673,19.9462,10.46872,11.6986,8.24767,0.20148,0.01687,0.06597,0.00842,0.88852,0.9175
IMPAER,QUCI1,1,06/05/2023,39.9428,-81.3378,366.3333,OH,0.18072,0.71649,0.69882,6.72723,3.73735,4.43617,0.04409,0.00099,18.54075,16.9771,10.57278,7.96797,9.0091,0.14009,0.00244,0.10133,0.02092,0.66493,0.52108
IMPAER,QUCI1,1,06/08/2023,39.9428,-81.3378,366.3333,OH,0.63765,0.96991,0.97445,17.8654,9.92521,10.89966,0.041,0.00119,31.79392,28.2152,24.58187,7.21205,21.0031,0.4943,0.00202,0.19495,0.03386,0.52188,0.70539
IMPAER,QUCI1,1,06/11/2023,39.9428,-81.3378,366.3333,OH,0.30638,1.54875,0.6282,9.84209,5.46784,6.09604,0.02817,0.0023,21.12899,17.3789,16.49389,4.6351,12.7438,0.2375,0.00132,0.11223,0.03065,0.38778,1.12636
IMPAER,QUCI1,1,06/14/2023,39.9428,-81.3378,366.3333,OH,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
IMPAER,QUCI1,1,06/17/2023,39.9428,-81.3378,366.3333,OH,1.08219,2.19024,0.85843,15.9857,8.88098,9.7394,0.01472,0.00298,29.83362,26.4101,23.76697,6.06665,20.3435,0.83891,0.00304,0.14866,0.05762,0.16926,1.5929
IMPAER,QUCI1,1,06/20/2023,39.9428,-81.3378,366.3333,OH,0.23491,1.89179,0.56639,7.19012,3.9945,4.56089,0.02044,0.00062,17.0369,13.9287,13.22903,3.80787,10.1208,0.1821,0.00096,0.11695,0.02522,0.2124,1.37585
IMPAER,QUCI1,1,06/23/2023,39.9428,-81.3378,366.3333,OH,0.10083,0.65578,0.15137,1.19315,0.66287,0.81424,0.00276,0.00046,4.74926,4.86533,2.06837,2.68089,2.18444,0.07816,0.00052,0.01417,0.02813,0.05518,0.47693
IMPAER,QUCI1,1,06/26/2023,39.9428,-81.3378,366.3333,OH,0.11593,1.1151,0.29345,3.60657,2.00366,2.29711,0.01561,0.00094,10.96733,10.2688,6.16154,4.80579,5.46303,0.08987,0.00022,0.04219,0.02774,0.30424,0.81098
IMPAER,QUCI1,1,06/29/2023,39.9428,-81.3378,366.3333,OH,1.86983,4.63932,2.61543,69.9911,38.88399,41.49941,0.03145,0.00838,123.24066,-999,131.19672,-999,79.3806,1.44948,0.01594,0.72698,0.02869,0.23617,3.37405
IMPAER,QUCI1,1,07/02/2023,39.9428,-81.3378,366.3333,OH,0.17936,1.55266,0.20573,2.23187,1.23994,1.44567,0.01321,0.00061,9.47646,8.56246,5.46489,4.01157,4.55089,0.13904,0.00319,0.10384,0.10501,0.27625,1.12921
IMPAER,QUCI1,1,07/05/2023,39.9428,-81.3378,366.3333,OH,0.24694,1.81015,0.31215,3.32215,1.84565,2.1578,0.0132,0.00129,9.9478,8.48505,7.47735,2.47045,6.0146,0.19143,0.00242,0.16945,0.06214,0.26106,1.31647
IMPAER,QUCI1,1,07/08/2023,39.9428,-81.3378,366.3333,OH,0.17461,1.78079,0.4462,3.84383,2.13546,2.58166,0.02423,0.00204,11.60562,10.4043,7.81477,3.79085,6.61343,0.13536,0.0016,0.06985,0.0506,0.3174,1.29512
IMPAER,QUCI1,1,07/11/2023,39.9428,-81.3378,366.3333,OH,0.18435,1.68306,0.30106,2.94601,1.63666,1.93772,0.02186,0.00094,12.29578,10.645,7.5833,4.71248,5.93249,0.14291,0.00243,0.0492,0.05593,0.76209,1.22404
IMPAER,QUCI1,1,07/14/2023,39.9428,-81.3378,366.3333,OH,0.26477,1.93131,0.21575,2.1645,1.2025,1.41826,0.0182,0.0007,9.06611,8.10911,5.88013,3.18598,4.92313,0.20525,0.00682,0.02679,0.03938,0.30741,1.40459
IMPAER,QUCI1,1,07/17/2023,39.9428,-81.3378,366.3333,OH,0.39321,2.82281,1.49252,23.9299,13.29441,14.78693,0.03217,0.00258,39.92742,-999,43.31065,-999,29.3021,0.30481,0.00305,0.27319,0.03805,0.62557,2.05295
IMPAER,QUCI1,1,07/20/2023,39.9428,-81.3378,366.3333,OH,0.25239,2.58926,0.27178,2.99797,1.66554,1.93733,0.03526,0.00059,11.39597,10.142,8.11393,3.28204,6.86,0.19565,0.00079,0.0448,0.0409,0.7077,1.8831
IMPAER,QUCI1,1,07/23/2023,39.9428,-81.3378,366.3333,OH,0.12743,1.09645,0.29155,4.87278,2.7071,2.99865,0.0099,0.0009,10.94543,9.38183,8.11747,2.82796,6.55387,0.09878,0.01016,0.05077,0.03726,0.1284,0.79742
IMPAER,QUCI1,1,07/26/2023,39.9428,-81.3378,366.3333,OH,0.16433,2.64576,0.58664,7.47115,4.15064,4.73728,0.02123,0.0009,18.66156,15.8172,14.04624,4.61532,11.2019,0.12739,0.00062,0.07286,0.04561,0.28841,1.92419
IMPAER,QUCI1,1,07/29/2023,39.9428,-81.3378,366.3333,OH,0.15512,1.01745,0.19502,2.02806,1.1267,1.32172,0.02298,0.00045,7.55786,7.50704,3.8278,3.73006,3.77698,0.12025,0.0021,0.02722,0.03404,0.3473,0.73996
IMPAER,QUCI1,1,08/01/2023,39.9428,-81.3378,366.3333,OH,0.14849,0.87046,0.4905,5.86249,3.25694,3.74744,0.0252,0.00182,12.0432,10.1329,9.45134,2.59186,7.54104,0.11511,0.00131,0.0485,0.02335,0.14575,0.63306
IMPAER,QUCI1,1,08/04/2023,39.9428,-81.3378,366.3333,OH,0.22969,1.85794,0.58299,6.09143,3.38412,3.96711,0.02937,0.00163,15.03855,13.0223,11.17141,3.86714,9.15516,0.17805,0.0021,0.04996,0.04118,0.35193,1.35123
IMPAER,QUCI1,1,08/07/2023,39.9428,-81.3378,366.3333,OH,0.08892,0.88589,0.16834,1.88332,1.04629,1.21463,0.01063,0.00033,9.33761,8.9072,3.62249,5.71512,3.19208,0.06893,0.00049,0.02413,0.02401,0.1416,0.64428
IMPAER,QUCI1,1,08/10/2023,39.9428,-81.3378,366.3333,OH,0.15969,0.9511,0.22544,2.83721,1.57623,1.80167,0.01036,0.00023,7.50089,6.59071,5.20539,2.2955,4.29521,0.12379,0.00685,0.03008,0.02333,0.09843,0.69171
IMPAER,QUCI1,1,08/13/2023,39.9428,-81.3378,366.3333,OH,0.12107,0.99465,0.19553,2.26809,1.26005,1.45558,0.01174,0.00095,10.18745,9.38205,4.55889,5.62856,3.75349,0.09385,0.0011,0.02659,0.03406,0.14009,0.72338
IMPAER,QUCI1,1,08/16/2023,39.9428,-81.3378,366.3333,OH,0.26219,1.83007,0.26342,3.14663,1.74813,2.01155,0.01756,0.00116,10.12034,9.11083,6.63354,3.4868,5.62403,0.20325,0.00097,0.03485,0.02187,0.09984,1.33096
IMPAER,QUCI1,1,08/19/2023,39.9428,-81.3378,366.3333,OH,0.18638,0.71896,0.55447,8.32009,4.62228,5.17674,0.0113,0.00077,15.09895,12.6303,12.4289,2.67005,9.96021,0.14448,0.00074,0.05672,0.02601,0.15432,0.52288
IMPAER,QUCI1,1,08/22/2023,39.9428,-81.3378,366.3333,OH,0.4081,1.78716,0.54023,6.2705,3.48361,4.02384,0.03058,0.00124,16.47388,14.3675,11.44126,5.03262,9.33488,0.31636,0.00087,0.06059,0.03521,0.29368,1.29975
IMPAER,QUCI1,1,08/25/2023,39.9428,-81.3378,366.3333,OH,0.16805,2.31923,0.25497,1.87218,1.0401,1.29508,0.01633,0.00129,9.82962,8.96493,5.75935,4.07027,4.89466,0.13027,0.00037,0.02887,0.03247,0.24776,1.68671
IMPAER,QUCI1,1,08/28/2023,39.9428,-81.3378,366.3333,OH,0.15484,0.82804,0.42601,3.8282,2.12677,2.55278,0.02381,0.00096,10.88803,10.0837,6.2228,4.66523,5.41849,0.12003,0.00096,0.04718,0.02686,0.15454,0.60221
IMPAER,QUCI1,1,08/31/2023,39.9428,-81.3378,366.3333,OH,0.14507,1.06972,0.17756,1.04976,0.58321,0.76077,0.02055,0.00092,6.61076,6.17198,3.03975,3.57101,2.60097,0.11246,0.00031,0.01414,0.02124,0.13761,0.77798
IMPAER,SHEN1,1,06/01/2002,38.5229,-78.4348,1079.25,VA,0.52697,9.04351,0.3167,2.17854,1.2103,-999,0.0415,0.0013,24.8843,23.1058,14.1857,10.6986,12.4072,0.4085,0.0234,0.04009,-0.6435,0.98503,6.5771
IMPAER,SHEN1,1,06/04/2002,38.5229,-78.4348,1079.25,VA,0.61365,8.99773,0.623,7.59186,4.2177,-999,0.04689,0.00156,31.8249,26.4135,23.3994,8.4255,17.988,0.4757,0.0317,0.10132,-0.54036,0.70209,6.5438
IMPAER,SHEN1,1,06/07/2002,38.5229,-78.4348,1079.25,VA,0.38958,1.64945,0.1915,0.9441,0.5245,-999,0.00961,0.00084,5.8217,5.15568,3.7799,2.0418,3.11388,0.302,0,0.01254,-0.21654,0.15579,1.1996
IMPAER,SHEN1,1,06/10/2002,38.5229,-78.4348,1079.25,VA,0.2531,18.7837,0.4375,5.94774,3.3043,-999,0.03052,0.00194,33.7302,29.1421,30.1714,3.5588,25.5833,0.1962,0.0443,0.04406,-0.70056,0.86177,13.6609
IMPAER,SHEN1,1,06/13/2002,38.5229,-78.4348,1079.25,VA,0.35049,10.0504,0.4142,2.29428,1.2746,-999,0.01885,0.00128,17.8683,16.4656,13.905,3.9633,12.5023,0.2717,0.0226,0.05583,-0.71316,0.10602,7.3094
IMPAER,SHEN1,1,06/16/2002,38.5229,-78.4348,1079.25,VA,0.43189,5.68865,0.3176,3.78468,2.1026,-999,0.01593,0.00132,13.4315,13.8752,9.6683,3.7632,10.112,0.3348,0.0181,0.02871,-0.42678,0.31593,4.1372
IMPAER,SHEN1,1,06/19/2002,38.5229,-78.4348,1079.25,VA,0.87733,10.2905,0.6682,5.86404,3.2578,-999,0.01964,0.00095,23.6362,22.4607,18.5682,5.068,17.3927,0.6801,0.0298,0.0778,-0.71784,0.41052,7.484
IMPAER,SHEN1,1,06/22/2002,38.5229,-78.4348,1079.25,VA,0.30444,6.95544,0.3429,3.3462,1.859,-999,0.01816,0.00111,15.6354,14.3933,11.6038,4.0316,10.3617,0.236,0.02,0.02531,-0.675,0.08772,5.0585
IMPAER,SHEN1,1,06/25/2002,38.5229,-78.4348,1079.25,VA,0.27451,8.54136,0.4018,7.42428,4.1246,-999,0.0358,0.00128,23.5589,20.8396,19.2533,4.3056,16.534,0.2128,0.0381,0.02688,-0.657,0.54903,6.2119
IMPAER,SHEN1,1,06/28/2002,38.5229,-78.4348,1079.25,VA,0.41099,4.8565,0.3109,2.69082,1.4949,-999,0.01215,0.00098,11.2434,10.7583,8.5402,2.7032,8.05513,0.3186,0.0182,0.03151,-0.48618,0.2721,3.532
IMPAER,SHEN1,1,07/01/2002,38.5229,-78.4348,1079.25,VA,0.22794,17.8652,0.7294,9.17532,5.0974,-999,0.02246,0.00148,35.7556,31.5754,31.6524,4.1032,27.4722,0.1767,0.0372,0.05734,-0.64764,0.12194,12.9929
IMPAER,SHEN1,1,07/04/2002,38.5229,-78.4348,1079.25,VA,0.54038,17.4785,0.2951,3.22956,1.7942,-999,0.38385,0.00227,41.1706,37.9898,30.3819,10.7887,27.2011,0.4189,0.0286,0.14252,-0.93618,6.59383,12.7116
IMPAER,SHEN1,1,07/07/2002,38.5229,-78.4348,1079.25,VA,0.28522,5.26474,0.5969,9.78732,5.4374,-999,0.01734,0.00199,20.668,19.2683,17.2721,3.3959,15.8724,0.2211,0.0157,0.0879,-0.48924,0.42742,3.8289
IMPAER,SHEN1,1,07/10/2002,38.5229,-78.4348,1079.25,VA,0.45885,10.7922,0.3487,2.02914,1.1273,-999,0.02491,0.00124,17.7146,15.8553,15.5352,2.1794,13.6759,0.3557,0.0175,0.03143,-0.57024,0.61723,7.8489
IMPAER,SHEN1,1,07/13/2002,38.5229,-78.4348,1079.25,VA,0.52,5.21923,0.3794,3.05118,1.6951,-999,0.02138,0.0007,14.3436,11.8925,11.5541,2.7895,9.10297,0.4031,0.017,0.02149,-0.45216,0.38533,3.7958
IMPAER,SHEN1,1,07/16/2002,38.5229,-78.4348,1079.25,VA,0.24845,24.419,0.657,3.38634,1.8813,-999,0.04009,0.0028,38.5129,33.6248,33.9029,4.61,29.0148,0.1926,0.0393,0.04077,-0.78534,1.08929,17.7593
IMPAER,SHEN1,1,07/19/2002,38.5229,-78.4348,1079.25,VA,0.17866,26.036,0.3545,1.56654,0.8703,-999,0.02568,0.00288,33.6062,28.883,32.0767,1.5295,27.3535,0.1385,0.0217,0.02534,-0.92808,0.14583,18.9353
IMPAER,SHEN1,1,07/22/2002,38.5229,-78.4348,1079.25,VA,0.246,19.533,0.6916,6.88824,3.8268,-999,0.03435,0.00187,35.6729,32.1679,31.5793,4.0936,28.0743,0.1907,0.029,0.05498,-0.70128,1.41676,14.2058
IMPAER,SHEN1,1,07/25/2002,38.5229,-78.4348,1079.25,VA,0.41241,1.32082,0.2051,0.54324,0.3018,-999,0.00212,0.00034,3.992,3.65417,2.5036,1.4884,2.16577,0.3197,0,0.00532,-0.33354,0.01773,0.9606
IMPAER,SHEN1,1,07/28/2002,38.5229,-78.4348,1079.25,VA,0.15686,7.71623,0.3472,3.44538,1.9141,-999,0.01666,0.00064,17.6091,15.3046,13.8592,3.7499,11.5547,0.1216,0.0256,0.0325,-0.60768,0.49673,5.6118
IMPAER,SHEN1,1,07/31/2002,38.5229,-78.4348,1079.25,VA,0.23607,15.8345,0.4208,1.94904,1.0828,-999,0.03216,0.00165,24.4709,21.5485,21.7352,2.7357,18.8128,0.183,0.0294,0.02706,-0.70848,1.08086,11.516
IMPAER,SHEN1,1,08/03/2002,38.5229,-78.4348,1079.25,VA,0.26858,12.0385,0.6157,5.12082,2.8449,-999,0.03333,0.00129,27.8609,22.6371,23.6893,4.1716,18.4655,0.2082,0.0392,0.03026,-0.5058,0.92767,8.7553
IMPAER,SHEN1,1,08/06/2002,38.5229,-78.4348,1079.25,VA,0.53651,6.35924,0.2676,2.62278,1.4571,-999,0.01238,0.00104,15.0016,14.0422,10.7381,4.2635,9.77869,0.4159,0.0165,0.02252,-0.4923,0.48486,4.6249
IMPAER,SHEN1,1,08/09/2002,38.5229,-78.4348,1079.25,VA,0.15777,1.76234,0.1722,1.84878,1.0271,-999,0.01589,0.0037,7.9009,6.65436,5.291,2.6099,4.04446,0.1223,0,0.01779,-0.13554,0.23892,1.2817
IMPAER,SHEN1,1,08/12/2002,38.5229,-78.4348,1079.25,VA,0.19853,22.6183,0.654,6.93252,3.8514,-999,0.04277,0.00185,39.338,36.1266,34.8712,4.4668,31.6598,0.1539,0.0347,0.04528,-0.41688,1.67332,16.4497
IMPAER,SHEN1,1,08/15/2002,38.5229,-78.4348,1079.25,VA,0.29812,6.61856,0.3546,2.8971,1.6095,-999,0.02927,0.00078,15.5423,13.6675,12.1083,3.434,10.2335,0.2311,0.0319,0.02677,-0.61794,0.68302,4.8135
IMPAER,SHEN1,1,08/18/2002,38.5229,-78.4348,1079.25,VA,0.24123,9.33653,0.2383,1.93338,1.0741,-999,0.01556,0.00071,15.0876,14.1642,12.6967,2.3909,11.7733,0.187,0.0207,0.02901,-0.56862,0.59245,6.7902
IMPAER,SHEN1,1,08/21/2002,38.5229,-78.4348,1079.25,VA,0.76536,15.1575,0.5378,2.11698,1.1761,-999,0.0376,0.00202,23.9937,22.3143,20.5055,3.4882,18.8261,0.5933,0.0273,0.03429,-0.76896,1.01743,11.0236
IMPAER,SHEN1,1,08/24/2002,38.5229,-78.4348,1079.25,VA,0.40454,13.7485,0.4049,2.484,1.38,-999,0.02502,0.00082,21.0813,19.6659,18.6482,2.4331,17.2328,0.3136,0.049,0.03704,-0.73206,0.92296,9.9989
IMPAER,SHEN1,1,08/27/2002,38.5229,-78.4348,1079.25,VA,1.23905,11.1634,0.5287,2.18628,1.2146,-999,0.02984,0.00215,19.9653,17.1794,18.3081,1.6572,15.5222,0.9605,0.0282,0.03711,-0.45252,0.85738,8.1188
IMPAER,SHEN1,1,08/30/2002,38.5229,-78.4348,1079.25,VA,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
IMPAER,SHEN1,1,06/02/2003,38.5229,-78.4348,1079.25,VA,0.56786,1.8403,0.309,2.72016,1.5112,-999,0.01997,0.0014,0.0932,-999,5.1249,-999,5.53111,0.4402,0,0.02375,-0.15462,0.24841,1.3384
IMPAER,SHEN1,1,06/05/2003,38.5229,-78.4348,1079.25,VA,0.30444,9.8461,0.3903,2.79846,1.5547,-999,0.01902,0.00122,18.6425,17.6837,13.9803,4.6622,13.0215,0.236,0.0178,0.03181,-0.55134,0.23355,7.1608
IMPAER,SHEN1,1,06/08/2003,38.5229,-78.4348,1079.25,VA,0.16344,7.12195,0.2377,1.23894,0.6883,-999,0.00401,0.00123,10.1496,9.36317,8.9851,1.1645,8.19867,0.1267,0.0269,0.01257,-0.59292,0.02956,5.1796
IMPAER,SHEN1,1,06/11/2003,38.5229,-78.4348,1079.25,VA,0.40854,6.9344,0.4893,3.85632,2.1424,-999,0.02116,0.001,17.4205,15.8077,13.1937,4.2268,11.5809,0.3167,0.0202,0.04475,-0.5004,0.39278,5.0432
IMPAER,SHEN1,1,06/14/2003,38.5229,-78.4348,1079.25,VA,0.27438,5.94371,0.7212,4.50864,2.5048,-999,0.01686,0.00099,14.7406,14.3131,11.6655,3.0751,11.238,0.2127,0.0202,0.04141,-0.5616,0.35171,4.3227
IMPAER,SHEN1,1,06/17/2003,38.5229,-78.4348,1079.25,VA,0.05276,0.36176,0.1136,-0.0054,-0.003,-999,0.00047,0,1.2401,1.09012,0.6672,0.5729,0.51721,0.0409,0,0,-0.03366,0.02815,0.2631
IMPAER,SHEN1,1,06/20/2003,38.5229,-78.4348,1079.25,VA,0.9666,4.84165,0.3349,1.57644,0.8758,-999,0.00771,0.0014,9.6474,9.79168,7.4033,2.2441,7.54758,0.7493,0.0196,0.01305,-0.22086,0.04885,3.5212
IMPAER,SHEN1,1,06/23/2003,38.5229,-78.4348,1079.25,VA,0.25903,4.39519,0.7068,9.01008,5.0056,-999,0.03268,0.00218,20.1306,20.0396,14.7417,5.3889,14.6507,0.2008,0.0208,0.06832,-0.21708,0.49664,3.1965
IMPAER,SHEN1,1,06/26/2003,38.5229,-78.4348,1079.25,VA,0.3154,16.6937,1.1931,11.795,6.5528,-999,0.05137,0.00281,41.831,39.1313,33.1993,8.6317,30.4996,0.2445,0.0342,0.09089,-0.50616,1.00843,12.1409
IMPAER,SHEN1,1,06/29/2003,38.5229,-78.4348,1079.25,VA,0.21053,17.0452,0.7617,4.7079,2.6155,-999,0.02459,0.00173,28.7229,26.8406,24.351,4.3719,22.4687,0.1632,0.0349,0.04412,-0.63342,0.37681,12.3965
IMPAER,SHEN1,1,07/02/2003,38.5229,-78.4348,1079.25,VA,0.36365,7.45388,0.2907,1.27728,0.7096,-999,0.06853,0.00073,13.0622,11.3234,11.3803,1.6819,9.64147,0.2819,0.0197,0.0304,-0.75762,1.01359,5.421
IMPAER,SHEN1,1,07/05/2003,38.5229,-78.4348,1079.25,VA,0.16912,16.69,0.4528,2.95146,1.6397,-999,0.07019,0.00118,26.2163,24.8221,22.2586,3.9577,20.8644,0.1311,0.0192,0.0763,-0.91206,1.51308,12.1382
IMPAER,SHEN1,1,07/08/2003,38.5229,-78.4348,1079.25,VA,0.23904,6.44229,0.1958,1.37124,0.7618,-999,0.10936,0.0005,-999,-999,10.7351,-999,9.06327,0.1853,0.0269,0.05299,-0.4833,1.2982,4.6853
